"theDate","opening","opening","highest","lowest","closing","volume","marketcap","CoinSymbol","CoinDesc"
"2019-05-01",267.992926618,267.992926618,478.525894936,266.458678786,445.069949639,2239642924.62,7928120026.91,"BCH",""
"2019-05-01",22.1347514224,22.1347514224,35.5045000474,18.467087976,32.7481657417,503989733.97,4623238353.11,"BNB",""
"2019-05-01",1.1496518087,1.1496518087,2.3783277925,0.9534114555,1.8636367825,1332.77,740422.89,"ERG",""
"2019-05-01",162.186560067,162.186560067,287.201638845,159.660224302,268.113560321,11255023514.71,28501098830.86,"ETH",""
"2019-05-01",0.0747072307,0.0747072307,0.3505747103,0.0706754651,0.301356791,160284.6,31309978,"SNX",""
"2019-05-01",0.0381682133,0.0381682133,0.0522623675,0.0318117409,0.0502869905,190452.49,2933387.95,"SOUL",""
"2019-05-01",0.0354102372,0.0354102372,0.0408730811,0.0228092021,0.0260723549,22950.11,7441801.85,"TRAC",""
"2019-05-01",1.0152087424,1.0152087424,1.0237245769,0.9825827753,1.001047213,98020521.22,333225826,"USDC",""
"2019-05-01",0.00064306689538,0.00064306689538,0.00088915787174,0.00029638749907,0.00066361614015,540227.15,2573159.21,"XDC",""
"2019-05-01",1.2184246136,1.2184246136,1.8343027339,1.0854721382,1.5078807501,6548130.31,996694025.91,"XTZ",""
"2019-05-06",0.00904381478495,0.00904381478495,0.00948557827783,0.00776062105635,0.00790665760904,3057116.36,14339977.53,"FTM",""
"2019-05-06",0.00374566816128,0.00374566816128,0.00570380736893,0.00301154729812,0.00527310616029,17955639.26,11390511,"MATIC",""
"2019-05-13",0.00790665760904,0.00790665760904,0.0138945821,0.00771570146529,0.0137406454,5295450.02,24920839.66,"FTM",""
"2019-05-13",0.00527310616029,0.00527310616029,0.0207489256,0.00512506996243,0.0202305045,141440073.12,43700197,"MATIC",""
"2019-05-20",0.0137406454,0.0137406454,0.0196326811,0.012830641,0.0183372533,4898794.45,33257517.14,"FTM",""
"2019-05-20",0.0202305045,0.0202305045,0.0450171528,0.0192923744,0.0243990171,95970365.5,52704660,"MATIC",""
"2019-05-27",0.0183656674,0.0183656674,0.030025568,0.0172803478,0.0217489772,5554404.49,39445219.42,"FTM",""
"2019-05-27",0.0243864846,0.0243864846,0.0251021013,0.0186826447,0.0201137606,34962105.69,43448017,"MATIC",""
"2019-05-27",0.00257929435626,0.00257929435626,0.00399268470774,0.00203062633982,0.00326789148852,26059821.52,0,"RSR",""
"2019-06-01",0.0894618171,0.0894618171,0.1069103362,0.077630873,0.0820975864,161855807.03,2128549912.33,"ADA",""
"2019-06-01",445.029559128,445.029559128,522.091288075,368.951117366,399.47036841,1933402677.68,7137232211.41,"BCH",""
"2019-06-01",32.7476399387,32.7476399387,39.5665352017,29.1836236921,32.4424831406,286632252.04,4580083462.04,"BNB",""
"2019-06-01",1.8634598995,1.8634598995,7.9140885205,1.6135137396,5.1746789562,15960.11,2055899.95,"ERG",""
"2019-06-01",268.433356229,268.433356229,361.398673042,229.257431009,290.695998902,10303111000.42,31020295932.11,"ETH",""
"2019-06-01",0.3013493574,0.3013493574,0.3712844625,0.2211147338,0.266627498,111843.06,30145567,"SNX",""
"2019-06-01",0.0505175374,0.0505175374,0.0782344051,0.0489244882,0.0564474239,176541.42,3292744.14,"SOUL",""
"2019-06-01",0.026073127,0.026073127,0.0363659977,0.0196884961,0.028141318,56511.12,8032343.6,"TRAC",""
"2019-06-01",1.0006545199,1.0006545199,1.0390427442,0.9918338605,1.0031924067,184930416.33,366985179,"USDC",""
"2019-06-01",0.00066276092343,0.00066276092343,0.00080700935452,0.00015713162791,0.0004355665305,164571.16,1688901.1,"XDC",""
"2019-06-01",1.5082961401,1.5082961401,1.5575459273,0.9117910461,0.9341260523,6748028.81,616672950.42,"XTZ",""
"2019-06-03",0.0217489772,0.0217489772,0.022674059,0.0162242815,0.0208997743,4798865.93,37905055.36,"FTM",""
"2019-06-03",0.0201137606,0.0201137606,0.0275839273,0.0180272287,0.0254987733,73046407.72,55080259,"MATIC",""
"2019-06-03",0.00326789148852,0.00326789148852,0.00330792673347,0.00225430922037,0.00233777163575,2999620.33,0,"RSR",""
"2019-06-10",0.0208937544,0.0208937544,0.0395618239,0.0207157489,0.0270371329,16752516.81,49036128.42,"FTM",""
"2019-06-10",0.0254667357,0.0254667357,0.0274727594,0.0193227866,0.0227160168,44493232.49,49069187,"MATIC",""
"2019-06-10",0.00233708712494,0.00233708712494,0.00263795338016,0.0022803082622,0.00247472437222,6219216.07,0,"RSR",""
"2019-06-17",0.0269794711,0.0269794711,0.029945791,0.0231596576,0.0236143375,11710594.02,42828346.22,"FTM",""
"2019-06-17",0.0226468597,0.0226468597,0.0243869686,0.0205035262,0.0209883905,42043311.32,45337318,"MATIC",""
"2019-06-17",0.00247190734787,0.00247190734787,0.00346685963304,0.00242920142941,0.00308636559399,18203160.45,11252964,"RSR",""
"2019-06-24",1.89070204,1.89070204,1.9841079359,1.3023217806,1.4347821137,119391276.09,0,"ALGO",""
"2019-06-24",0.0236143375,0.0236143375,0.0289791406,0.0217446546,0.0257050138,11258888.49,46620119.17,"FTM",""
"2019-06-24",0.0209883905,0.0209883905,0.0267778166,0.0162835481,0.0219707446,76878554,47733951,"MATIC",""
"2019-06-24",0.00308636559399,0.00308636559399,0.00328120791844,0.00260319271541,0.00263905111765,7309839.58,9767851,"RSR",""
"2019-07-01",0.0820975864,0.0820975864,0.0858945138,0.0500708799,0.060151901,47344104,1559562581.01,"ADA",""
"2019-07-01",1.4347821137,1.4347821137,1.4578719569,0.9862852176,1.0678673438,51623447,0,"ALGO",""
"2019-07-01",399.83349964,399.83349964,428.360047594,258.648999223,326.570272487,1647491046.34,5852931215.88,"BCH",""
"2019-07-01",32.4424831406,32.4424831406,34.3131249385,24.9036450216,27.6445565509,202950575.53,4299743458.27,"BNB",""
"2019-07-01",5.1746789562,5.1746789562,44.060887902,0.7246391845,0.9394289154,308.29,373235.11,"ERG",""
"2019-07-01",290.268491537,290.268491537,318.223115908,193.990421655,218.654145766,6003828339.81,23425015629.84,"ETH",""
"2019-07-01",0.0257050138,0.0257050138,0.033340483,0.0233102691,0.0258088295,10722910.41,46808405.52,"FTM",""
"2019-07-01",0.0219707446,0.0219707446,0.022995133,0.0171274677,0.017665763,14631473.31,38380887,"MATIC",""
"2019-07-01",0.00263905111765,0.00263905111765,0.00366864622659,0.00248275643209,0.00331191921011,4385936.9,12670336,"RSR",""
"2019-07-01",0.266627498,0.266627498,0.3800665809,0.2133791608,0.2608449648,48155.77,31245475,"SNX",""
"2019-07-01",0.0564474239,0.0564474239,0.0830612289,0.0356502028,0.0569947873,182394.59,3324673.45,"SOUL",""
"2019-07-01",0.028141318,0.028141318,0.0316037906,0.016848422,0.0184590239,12072.39,5296426.19,"TRAC",""
"2019-07-01",1.0031924067,1.0031924067,1.0179735432,0.9856358331,1.0016925474,76363106.61,436048258,"USDC",""
"2019-07-01",0.0004355665305,0.0004355665305,0.00061682306869,0.00040402672297,0.00050774579618,267114.22,1968774.86,"XDC",""
"2019-07-01",0.9341260523,0.9341260523,1.3040004676,0.8343501715,1.2686841643,11125337.58,837805544.04,"XTZ",""
"2019-07-08",1.0667746167,1.0667746167,1.0828642715,0.8033835998,0.8239503614,119707605.17,0,"ALGO",""
"2019-07-08",0.0160668597,0.0160668597,0.0208996093,0.0134541293,0.014523262,173893.67,0,"CHZ",""
"2019-07-08",0.0258045659,0.0258045659,0.0273752345,0.0217260275,0.0217371127,8187264.31,39423701.28,"FTM",""
"2019-07-08",0.0176424653,0.0176424653,0.0177434796,0.0141348533,0.0143143521,21016194.83,31099564,"MATIC",""
"2019-07-08",0.00329867701982,0.00329867701982,0.00422499374738,0.00296361024381,0.00396982847964,11749373.64,15187285,"RSR",""
"2019-07-15",0.823800643,0.823800643,0.8416945146,0.6126294633,0.6954471866,104231793.57,0,"ALGO",""
"2019-07-15",0.0145176549,0.0145176549,0.0184302322,0.0126738392,0.0169929341,1837179.26,55745243.99,"CHZ",""
"2019-07-15",0.0217358159,0.0217358159,0.0228463034,0.0176637559,0.0207486422,4417389.67,37630953.27,"FTM",""
"2019-07-15",0.0143082716,0.0143082716,0.0145992733,0.0116711829,0.0134303604,6444980.55,29178991,"MATIC",""
"2019-07-15",0.0039676534052,0.0039676534052,0.00407053391046,0.00298210400538,0.0032397915189,7635248.01,12764414,"RSR",""
"2019-07-22",0.6955581968,0.6955581968,0.7084147676,0.5571957248,0.5748715189,54003796.67,0,"ALGO",""
"2019-07-22",0.0169946699,0.0169946699,0.0170881971,0.0125475506,0.0131821214,1806946.23,44054590.73,"CHZ",""
"2019-07-22",0.0207520749,0.0207520749,0.0260918102,0.019536656,0.0251895118,13148465.28,45685174.62,"FTM",""
"2019-07-22",0.0134476741,0.0134476741,0.0135990404,0.011148779,0.0117700631,5576468.01,25571806,"MATIC",""
"2019-07-22",0.00323812628371,0.00323812628371,0.00342362045984,0.00273842071497,0.00294771852565,2856780.43,11634778,"RSR",""
"2019-07-29",0.5755198956,0.5755198956,0.8829092219,0.5141440649,0.7063841283,73139184.95,0,"ALGO",""
"2019-07-29",0.0131648903,0.0131648903,0.0141625503,0.009562274843,0.0105095447,815182.89,35122851.08,"CHZ",""
"2019-07-29",0.0252400791,0.0252400791,0.0262892537,0.0216108618,0.0219138323,4790036.66,39744210.33,"FTM",""
"2019-07-29",0.0117902445,0.0117902445,0.0119632123,0.0101892387,0.0102701175,6561381.32,22313003,"MATIC",""
"2019-07-29",0.00290409586113,0.00290409586113,0.00305076473989,0.0025983574948,0.00296743855137,3147104.42,11712614,"RSR",""
"2019-07-30",1.72902500629425,1.72902500629425,1.72968101501465,1.71990394592285,1.72320103645325,1498995,344106144,"FTT",""
"2019-07-31",1.72388505935669,1.72388505935669,1.80507504940033,1.70701897144318,1.76964604854584,1604662,344106144,"FTT",""
"2019-08-01",0.0601601157,0.0601601157,0.0602882331,0.0433956058,0.0449903354,44165774.4,1166467600.16,"ADA",""
"2019-08-01",326.587290702,326.587290702,353.700800359,272.881130491,279.939502118,1188670880.03,5032832851.68,"BCH",""
"2019-08-01",27.6221987322,27.6221987322,31.3016108224,21.1903079524,21.2659141866,167589166.35,3307630391.52,"BNB",""
"2019-08-01",0.9374711368,0.9374711368,1.1963126454,0.5218757078,0.5831641561,88.86,231691.12,"ERG",""
"2019-08-01",218.554589582,218.554589582,239.115898607,167.071417764,172.469788861,5830212248.6,18549906271.52,"ETH",""
"2019-08-01",1.77177703380585,1.77177703380585,1.81573605537415,1.76770305633545,1.78914701938629,1787778,344106144,"FTT",""
"2019-08-01",0.2608941882,0.2608941882,0.4078129054,0.2352239259,0.3544001245,13613.14,45167447,"SNX",""
"2019-08-01",0.0566655587,0.0566655587,0.06708564,0.041358905,0.0503228278,81349.97,2935478.45,"SOUL",""
"2019-08-01",0.0184694103,0.0184694103,0.0206044353,0.0122451964,0.0133693888,2299.12,3836063.14,"TRAC",""
"2019-08-01",1.0016145163,1.0016145163,1.0284901754,0.986851924,1.0034421441,88557732.51,453985394,"USDC",""
"2019-08-01",0.00050801636927,0.00050801636927,0.00074565470018,0.00041870266999,0.00047487839642,160180.72,1841332.13,"XDC",""
"2019-08-01",1.2684587773,1.2684587773,1.7252501753,0.9915667994,1.041356155,10847063.02,687684125.44,"XTZ",""
"2019-08-02",1.78995800018311,1.78995800018311,1.868103027,1.78409397602081,1.81260001659393,1386970,344106144,"FTT",""
"2019-08-03",1.81278300285339,1.81278300285339,1.85577499866486,1.72548604011536,1.80140602588654,1659265,344106144,"FTT",""
"2019-08-04",1.80099105834961,1.80099105834961,1.85460603237152,1.75018095970154,1.76313197612762,2060357,344106144,"FTT",""
"2019-08-05",0.7072703322,0.7072703322,0.8779136444,0.6605687588,0.8229879057,84979680.75,0,"ALGO",""
"2019-08-05",0.0104984422,0.0104984422,0.0115695405,0.00767161371568,0.00841288245085,1755384.41,28115815.41,"CHZ",""
"2019-08-05",0.0219231951,0.0219231951,0.0237434398,0.0168937001,0.0182017571,5898446.51,33011773.15,"FTM",""
"2019-08-05",1.7642240524292,1.7642240524292,2.06272101402283,1.74716794490814,1.95262396335602,3799671,344106144,"FTT",""
"2019-08-05",0.0102644839,0.0102644839,0.0204343919,0.00962322143041,0.0163925504,79142232.64,35614688,"MATIC",""
"2019-08-05",0.00297527033386,0.00297527033386,0.00357503128107,0.00280576450866,0.00324645712668,4038551.82,13245009,"RSR",""
"2019-08-06",1.95203197002411,1.95203197002411,2.36137700080872,1.93153500556946,2.23341608047485,5298614,344106144,"FTT",""
"2019-08-07",2.23341608047485,2.23341608047485,2.7355899810791,2.16047096252441,2.24891710281372,6768160,344106144,"FTT",""
"2019-08-08",2.24991488456726,2.24991488456726,2.24991488456726,1.8746919631958,1.88427197933197,7232198,344106144,"FTT",""
"2019-08-09",1.88427197933197,1.88427197933197,1.99070298671722,1.7556209564209,1.79147899150848,5218469,344106144,"FTT",""
"2019-08-10",1.79195404052734,1.79195404052734,1.89907395839691,1.72016000747681,1.84070801734924,4439506,344106144,"FTT",""
"2019-08-11",1.83898794651031,1.83898794651031,1.90679597854614,1.75997495651245,1.90566599369049,41144878,344106144,"FTT",""
"2019-08-12",0.8220971553,0.8220971553,0.8473159897,0.6638389565,0.677905032,55153057.26,155112633.13,"ALGO",""
"2019-08-12",0.00842969916232,0.00842969916232,0.00886717881153,0.00654862113536,0.00749969218576,1156040.31,25063937.64,"CHZ",""
"2019-08-12",0.0182271303,0.0182271303,0.0197256927,0.0148857113,0.0160108446,4858621.66,29038206.01,"FTM",""
"2019-08-12",1.91082000732422,1.91082000732422,1.9217050075531,1.72073805332184,1.72149503231049,3769508,344106144,"FTT",""
"2019-08-12",0.0160825287,0.0160825287,0.0182275836,0.013317515,0.0139202242,17243102.42,30279136,"MATIC",""
"2019-08-12",0.00325556982028,0.00325556982028,0.00331816815912,0.00255616411421,0.00281816267626,2565247.4,11497639,"RSR",""
"2019-08-13",1.72013103961945,1.72013103961945,1.73395895957947,1.4869179725647,1.54143500328064,4435566,344106144,"FTT",""
"2019-08-14",1.54143500328064,1.54143500328064,1.54143500328064,1.17259895801544,1.244130015,8974039,344106144,"FTT",""
"2019-08-15",1.24600899219513,1.24600899219513,1.64554500579834,1.16512894630432,1.60727000236511,10560335,344106144,"FTT",""
"2019-08-16",1.60683703422546,1.60683703422546,1.61182403564453,1.44179201126099,1.45850396156311,3070604,344106144,"FTT",""
"2019-08-17",1.45815098285675,1.45815098285675,1.6063619852066,1.43697798252106,1.59755301475525,3412098,344106144,"FTT",""
"2019-08-18",1.59181904792786,1.59181904792786,1.60383403301239,1.41355395317078,1.42519903182983,5387658,344106144,"FTT",""
"2019-08-19",0.6760677974,0.6760677974,0.6824029812,0.5307178578,0.5441819388,42184816.02,141062998.79,"ALGO",""
"2019-08-19",0.00751366919204,0.00751366919204,0.00830516175808,0.00657757701688,0.00728340956103,1294189.85,24341122.08,"CHZ",""
"2019-08-19",0.0160162582,0.0160162582,0.0170979375,0.0138958545,0.0151767927,4133890.47,27525520.51,"FTM",""
"2019-08-19",1.42519903182983,1.42519903182983,1.436136007,1.40095901489258,1.40189898014069,1805036,344106144,"FTT",""
"2019-08-19",0.0139190138,0.0139190138,0.0173788392,0.0136052696,0.0137528097,11879747.22,29914978,"MATIC",""
"2019-08-19",0.00281863209425,0.00281863209425,0.00295388933072,0.00256216791225,0.00262469885017,1964069.88,11038250,"RSR",""
"2019-08-20",1.4013659954071,1.4013659954071,1.4013659954071,1.24442601203918,1.26579594612122,3255031,344106144,"FTT",""
"2019-08-21",1.26127004623413,1.26127004623413,1.28970897197723,1.22399497032166,1.23241901397705,2398903,344106144,"FTT",""
"2019-08-22",1.23241901397705,1.23241901397705,1.33364796638489,1.23049402236938,1.27253305912018,2410793,344106144,"FTT",""
"2019-08-23",1.27230203151703,1.27230203151703,1.32377994060516,1.26058101654053,1.31357598304749,1304597,344106144,"FTT",""
"2019-08-24",1.31357598304749,1.31357598304749,1.33811402320862,1.26807296276093,1.27229499816895,1757595,344106144,"FTT",""
"2019-08-25",1.27077305316925,1.27077305316925,1.31528294086456,1.26298201084137,1.29156804084778,1895826,344106144,"FTT",""
"2019-08-25",0.906556010246277,0.906556010246277,0.925204992294312,0.90125697851181,0.908164978027344,7398746,353777664,"GT",""
"2019-08-26",0.5448659504,0.5448659504,0.558403884,0.3816785207,0.3920444469,52338685.3,112597172.27,"ALGO",""
"2019-08-26",0.00728472021822,0.00728472021822,0.00741532547962,0.00405502876325,0.00590346831857,1039219.6,19729364.64,"CHZ",""
"2019-08-26",0.015211071,0.015211071,0.0219446693,0.0148257411,0.0162789335,5003908.65,29524427.64,"FTM",""
"2019-08-26",1.29146003723145,1.29146003723145,1.29641997814178,1.23253798484802,1.23886501789093,1776877,344106144,"FTT",""
"2019-08-26",0.908518016338348,0.908518016338348,0.914156973,0.86709201335907,0.876119017601013,7591640,353777664,"GT",""
"2019-08-26",0.013754631,0.013754631,0.0148959097,0.0115175262,0.0122300164,5927052.29,26602612,"MATIC",""
"2019-08-26",0.00262194536557,0.00262194536557,0.00272983430527,0.00217980322332,0.00246345840244,1265464.54,10360149,"RSR",""
"2019-08-27",1.23817801475525,1.23817801475525,1.28879797458649,1.16927897930145,1.21693897247314,2419562,344106144,"FTT",""
"2019-08-27",0.874831020832062,0.874831020832062,0.888549983501434,0.752198994159698,0.761775017,19990022,353777664,"GT",""
"2019-08-28",1.21063899993896,1.21063899993896,1.21752405166626,1.15050899982452,1.15456199645996,2229369,344106144,"FTT",""
"2019-08-28",0.761937975883484,0.761937975883484,0.761937975883484,0.69930899143219,0.744094014167786,11728736,353777664,"GT",""
"2019-08-29",1.15456199645996,1.15456199645996,1.20316398143768,1.13692402839661,1.15272700786591,1667366,344106144,"FTT",""
"2019-08-29",0.744094014167786,0.744094014167786,0.76426500082016,0.735903978347778,0.749638974666595,4544460,353777664,"GT",""
"2019-08-30",1.15271902084351,1.15271902084351,1.1691700220108,1.13536894321442,1.15950500965118,1503805,344106144,"FTT",""
"2019-08-30",0.749745011329651,0.749745011329651,0.754778981208801,0.725233018398285,0.735055029392242,3799774,353777664,"GT",""
"2019-08-31",1.15958094596863,1.15958094596863,1.17383897304535,1.13970899581909,1.16836595535278,1126650,344106144,"FTT",""
"2019-08-31",0.735000014305115,0.735000014305115,0.74001199,0.7099170088768,0.729662001132965,3101143,353777664,"GT",""
"2019-09-01",0.0449515539,0.0449515539,0.054921289,0.0356429975,0.0388853165,57274489.38,1008182342.69,"ADA",""
"2019-09-01",279.99254183,279.99254183,332.891324226,208.168069755,228.122901093,1646589372.23,4113583440.92,"BCH",""
"2019-09-01",21.2587281589,21.2587281589,23.5352134712,14.8412790204,15.862674521,124329060.15,2467228254.39,"BNB",""
"2019-09-01",0.5831827999,0.5831827999,1.7473827857,0.5038682942,0.5271417516,129.68,209433.42,"ERG",""
"2019-09-01",172.458407973,172.458407973,222.871689908,157.130330654,179.872201473,7552915148.35,19419149343.03,"ETH",""
"2019-09-01",1.16821098327637,1.16821098327637,1.18320798873901,1.10499095916748,1.17560005187988,2429119,344106144,"FTT",""
"2019-09-01",0.727210998535156,0.727210998535156,0.751828014850616,0.711143016815186,0.745644986629486,5559253,353777664,"GT",""
"2019-09-01",0.3543409205,0.3543409205,0.5089506476,0.3443299435,0.4822196014,71174.76,64861346,"SNX",""
"2019-09-01",0.0503602139,0.0503602139,0.0841624729,0.045404812,0.0501731679,341801.66,2926748.34,"SOUL",""
"2019-09-01",0.0133714331,0.0133714331,0.0184802678,0.00918950665958,0.0106181881,21263.65,3046664.33,"TRAC",""
"2019-09-01",1.0034558031,1.0034558031,1.0550469789,0.9900571066,1.0013855557,176210396.67,427374808,"USDC",""
"2019-09-01",0.00047462435231,0.00047462435231,0.00261747214152,0.00044516337776,0.00156041135766,357120.34,6050456.09,"XDC",""
"2019-09-01",1.0455028523,1.0455028523,1.1479358128,0.8189585542,0.9035325723,15800572.29,596669068.33,"XTZ",""
"2019-09-02",0.3932927286,0.3932927286,0.4201844685,0.339244828,0.3850559017,51110858.32,120097668,"ALGO",""
"2019-09-02",0.00590367946519,0.00590367946519,0.014131779,0.00494712274196,0.0097628525335,6518639.94,32627409.37,"CHZ",""
"2019-09-02",0.0162841241,0.0162841241,0.0196539146,0.0160231257,0.0167906711,2591892.46,30452544.97,"FTM",""
"2019-09-02",1.17575597763062,1.17575597763062,1.20877504348755,1.15903604030609,1.20048999786377,2587286,344106144,"FTT",""
"2019-09-02",0.745674014091492,0.745674014091492,0.756915986537933,0.738063991069794,0.747870981693268,4557805,353777664,"GT",""
"2019-09-02",0.012229787,0.012229787,0.0151204183,0.0120962321,0.0139274261,5783113.96,30531569,"MATIC",""
"2019-09-02",0.00243887021384,0.00243887021384,0.00259477285863,0.00229187859203,0.00243476898561,1493476.17,10239495,"RSR",""
"2019-09-03",1.19744896888733,1.19744896888733,1.199715018,1.14373695850372,1.1808979511261,1582040,344106144,"FTT",""
"2019-09-03",0.747945010662079,0.747945010662079,0.753539979457855,0.726046979427338,0.734697997570038,3407708,353777664,"GT",""
"2019-09-04",1.181715965271,1.181715965271,1.18199300765991,1.14482796192169,1.15418899059296,510850,344106144,"FTT",""
"2019-09-04",0.734853029251099,0.734853029251099,0.743646025657654,0.730467975139618,0.732037007808685,3483858,353777664,"GT",""
"2019-09-05",1.15418899059296,1.15418899059296,1.1931380033493,1.12846505641937,1.14718401432037,1629681,344106144,"FTT",""
"2019-09-05",0.732037007808685,0.732037007808685,0.75159502029419,0.715502023696899,0.722043991088867,3970044,353777664,"GT",""
